 Campaign_ID ,Campaign_Name,Start_Date,End_Date,Channel,Impressions,Clicks ,Spend,Conversions,Active,Clicks,Campaign_Tag
CMP-00206,Q2_BlackFriday_CMP-00206,2023-06-09,2023-09-16,Email,63003,3091,2564.17,256.0,True,,EM
CMP-00207,Q3_BlackFriday_CMP-00207,2023-06-09 00:00:00,2023-06-10,Instagram,84211,3614,1918.24,236.0,0,,IN
CMP-00208,Q2_Launch_CMP-00208,2023-07-12 00:00:00,2023-07-13,Facebook,53733,1660,$2888.28,228.0,Yes,,FA
CMP-00209,Q2_Launch_CMP-00209,2023-02-08 00:00:00,2023-03-01,N/A,66318,990,1037.91,122.0,No,,INVALID
CMP-00210,Q2_Launch_CMP-00210,2023-05-05 00:00:00,2023-05-26,Insta_gram,90474,4014,4136.61,516.0,1,,IN
CMP-00211,Q1_Launch_CMP-00211,2023-12-17 00:00:00,2024-01-11,TikTok,24664,1035,$987.1,155.0,True,,TI
CMP-00212,Q2_Launch_CMP-00212,2023-10-17 00:00:00,2023-10-31,Facebook,68172,1185,2326.23,,No,,FA
CMP-00213,Q2_Launch_CMP-00213,2023-08-08,2023-08-11,Facebook,86616,1889,1426.52,,Y,,FA
CMP-00214,Q3_Winter_CMP-00214,2023-11-28 00:00:00,2023-12-10,Email,94264,3934,7267.5,453.0,1,,EM
CMP-00215,Q4_Winter_CMP-00215,2023-09-08 00:00:00,2023-09-23,TikTok,27736,482,802.63,33.0,1,,TI
CMP-00216,Q1_Winter_CMP-00216,2023-11-22 00:00:00,2023-12-17,TikTok,95209,4447,2733.66,717.0,Yes,,TI
CMP-00217,Q1_Launch_CMP-00217,2023-03-20 00:00:00,2023-04-19,Instagram,1854,50,99.0,7.0,No,,IN
CMP-00218,Q3_Winter_CMP-00218,2023-11-30 00:00:00,2023-12-05,Google Ads,91084,1227,1112.95,119.0,1,,INVALID
CMP-00219,Q3_Winter_CMP-00219,2023-10-03 00:00:00,2023-09-28,TikTok,39623,1689,1094.26,241.0,False,,TI
CMP-00220,Q1_Summer_CMP-00220,2023-10-31 00:00:00,2023-11-21,Instagram,8392,209,364.49,17.0,True,,IN
CMP-00221,Q1_Launch_CMP-00221,2023-02-14 00:00:00,2023-02-27,Facebook,56680,1760,2745.62,205.0,False,,FA
CMP-00222,Q1_Winter_CMP-00222,2023-08-26 00:00:00,2023-08-21,TikTok,47717,691,985.25,127.0,Yes,,TI
CMP-00223,Q1_Summer_CMP-00223,22/06/2023,2023-06-28,Facebook,88092,890,$653.23,62.0,0,,FA
CMP-00224,Q4_Summer_CMP-00224,2023-06-16 00:00:00,2023-07-06,Google Ads,51859,1842,2243.08,,Yes,,GO
CMP-00225,Q2_Launch_CMP-00225,2023-05-13 00:00:00,2023-05-28,N/A,27309,835,$1395.15,144.0,True,,INVALID
CMP-00226,Q3_Winter_CMP-00226,2023-12-26 00:00:00,2024-01-20,Instagram,88455,2984,$2851.02,583.0,1,,IN
CMP-00227,Q2_Winter_CMP-00227,2023-09-22,2023-10-03,Email,64734,2702,2614.28,319.0,No,,EM
CMP-00228,Q3_Winter_CMP-00228,2023-07-28 00:00:00,2023-08-01,Email,71467,2563,$1293.58,323.0,No,,EM
CMP-00229,Q2_Launch_CMP-00229,2023-12-20 00:00:00,2024-01-19,Email,53662,911,693.6,123.0,Y,,EM
CMP-00230,Q3_Summer_CMP-00230,2023-08-18,2023-08-27,TikTok,99506,2431,4407.67,461.0,Yes,,TI
CMP-00231,Q3_Summer_CMP-00231,2023-04-24 00:00:00,2023-05-09,Instagram,13688,632,734.78,112.0,True,,INVALID
CMP-00232,Q2_Summer_CMP-00232,2023-12-06 00:00:00,2023-12-15,N/A,26342,1074,2122.6,81.0,Y,,XX
CMP-00233,Q1_Summer_CMP-00233,2023-09-29 00:00:00,2023-10-06,Instagram,38157,1231,1346.17,142.0,1,,IN
CMP-00234,Q4_Summer_CMP-00234,2023-10-09 00:00:00,2023-11-01,TikTok,68863,1392,2189.31,166.0,0,,TI
CMP-00235,Q1_Winter_CMP-00235,2023-05-19 00:00:00,2023-06-08,Instagram,53083,1172,1081.61,197.0,Yes,,IN
CMP-00236,Q3_BlackFriday_CMP-00236,2023-04-09 00:00:00,2023-04-24,Facebook,66733,2621,2740.82,,0,,FA
CMP-00237,Q2_Summer_CMP-00237,2023-12-20 00:00:00,2023-12-30,N/A,90045,3966,3117.63,587.0,True,,XX
CMP-00238,Q1_Launch_CMP-00238,2023-09-05 00:00:00,2023-09-11,N/A,35698,1315,$1342.08,262.0,0,,XX
CMP-00239,Q3_Winter_CMP-00239,2023-09-26 00:00:00,2023-10-15,N/A,81623,3459,4568.84,211.0,0,,XX
CMP-00240,Q4_Summer_CMP-00240,2023-04-10 00:00:00,2023-04-15,Tik_Tok,23671,962,1912.13,80.0,True,,TI
CMP-00241,Q4_Summer_CMP-00241,04/06/2023,2023-06-15,Facebook,26184,418,$625.45,46.0,True,,FA
CMP-00242,Q4_Summer_CMP-00242,2023-10-01,2023-01-11,Instagram,94384,2544,2032.32,259.0,Yes,,IN
CMP-00243,Q4_Summer_CMP-00243,2023-01-28 00:00:00,2023-02-01,Facebook,43107,694,393.8,36.0,0,,FA
CMP-00244,Q2_Launch_CMP-00244,2023-03-06 00:00:00,2023-03-08,Facebook,87202,1692,$1166.69,107.0,Y,,FA
CMP-00245,Q4_BlackFriday_CMP-00245,2023-02-22 00:00:00,2023-03-22,Instagram,52663,2357,3167.41,358.0,True,,IN
CMP-00246,Q4_Winter_CMP-00246,2023-08-29 00:00:00,2023-09-09,Email,16708,483,795.86,87.0,1,,EM
CMP-00247,Q2_BlackFriday_CMP-00247,2023-01-27 00:00:00,2023-02-14,TikTok,92906,2918,5575.21,,0,,TI
CMP-00248,Q1_Winter_CMP-00248,2023-02-28 00:00:00,2023-03-16,Google Ads,50811,870,455.65,,True,,GO
CMP-00249,Q1_Summer_CMP-00249,2023-02-07 00:00:00,2023-02-19,Facebook,3811,85,109.15,7.0,Y,,FA
CMP-00250,Q3_BlackFriday_CMP-00250,2023-03-19 00:00:00,2023-03-24,Facebook,57250,1099,1325.72,181.0,No,,FA
CMP-00251,Q4_Summer_CMP-00251,05/06/2023,2023-06-16,TikTok,73082,1333,$1978.28,,Yes,,TI
CMP-00252,Q2_BlackFriday_CMP-00252,2023-05-08 00:00:00,2023-06-04,TikTok,35754,1269,1699.66,175.0,0,,TI
CMP-00253,Q1_Winter_CMP-00253,2023-11-07 00:00:00,2023-12-01,Facebook,96742,1961,3001.43,160.0,No,,FA
CMP-00254,Q1_Summer_CMP-00254,2023-09-25 00:00:00,2023-10-08,TikTok,12411,437,649.87,28.0,True,,TI
CMP-00255,Q2_Winter_CMP-00255,2023-06-02 00:00:00,2023-06-20,TikTok,3911,48,32.42,2.0,True,,TI
CMP-00256,Q3_Summer_CMP-00256,2023-06-06,2023-06-07,Email,68270,1069,1816.85,,1,,EM
CMP-00257,Q2_Summer_CMP-00257,2023-02-20 00:00:00,2023-03-13,TikTok,84763,1778,1217.66,308.0,1,,TI
CMP-00258,Q3_Winter_CMP-00258,2023-04-19,2023-05-03,TikTok,9680,327,506.13,58.0,0,,TI
CMP-00259,Q2_Summer_CMP-00259,2023-05-03,2023-03-26,Google Ads,85896,3181,3576.14,380.0,No,,GO
CMP-00260,Q2_BlackFriday_CMP-00260,2023-01-02 00:00:00,2023-01-13,Instagram,84879,2351,$2987.59,,No,,IN
CMP-00261,Q3_Launch_CMP-00261,2023-08-29 00:00:00,2023-09-11,Facebook,72295,2012,3732.15,386.0,True,,FA
CMP-00262,Q2_Summer_CMP-00262,2023-12-28 00:00:00,2024-01-03,Facebook,89614,3493,6409.05,318.0,0,,FA
CMP-00263,Q3_BlackFriday_CMP-00263,2023-02-06 00:00:00,2023-02-17,Facebook,12111,128,221.03,,True,,FA
CMP-00264,Q4_Launch_CMP-00264,2023-11-17 00:00:00,2023-12-07,TikTok,38504,910,1151.35,172.0,1,,TI
CMP-00265,Q4_Launch_CMP-00265,2023-04-12 00:00:00,2023-05-09,Google Ads,2802,119,190.92,11.0,Y,,GO
CMP-00266,Q2_BlackFriday_CMP-00266,2023-11-28 00:00:00,2023-12-23,Google Ads,9155,312,396.04,58.0,False,,GO
CMP-00267,Q2_Winter_CMP-00267,14/03/2023,2023-03-16,Email,74656,1753,$3163.13,345.0,False,,EM
CMP-00268,Q3_Launch_CMP-00268,2023-03-26 00:00:00,2023-04-16,Email,40384,1866,2060.37,278.0,True,,EM
CMP-00269,Q1_BlackFriday_CMP-00269,2023-10-19 00:00:00,2023-10-29,Instagram,48254,1973,3857.91,340.0,No,,IN
CMP-00270,Q2_Winter_CMP-00270,2023-08-28 00:00:00,2023-09-08,Email,22918,472,896.08,76.0,1,,EM
CMP-00271,Q4_Launch_CMP-00271,2023-05-20 00:00:00,2023-06-08,Instagram,86981,3114,5021.03,482.0,Yes,,IN
CMP-00272,Q4_Launch_CMP-00272,2023-02-11 00:00:00,2023-03-08,TikTok,61713,2087,1918.21,200.0,Yes,,TI
CMP-00273,Q3_BlackFriday_CMP-00273,2023-06-15,2023-07-04,TikTok,31306,815,568.45,47.0,False,,TI
CMP-00274,Q1_Launch_CMP-00274,2023-04-28 00:00:00,2023-04-30,Instagram,17646,435,775.19,44.0,Y,,IN
CMP-00275,Q4_Winter_CMP-00275,2023-10-22,2023-11-20,TikTok,47843,1135,848.93,,False,,TI
CMP-00276,Q3_BlackFriday_CMP-00276,2023-12-11 00:00:00,2023-12-28,Email,97601,3385,6030.01,221.0,True,,EM
CMP-00277,Q1_Launch_CMP-00277,2023-03-31 00:00:00,2023-04-02,Email,91735,2540,3139.81,131.0,Y,,EM
CMP-00278,Q2_Summer_CMP-00278,2023-05-23 00:00:00,2023-06-16,TikTok,17371,751,833.49,53.0,Yes,,TI
CMP-00279,Q3_Launch_CMP-00279,2023-11-22 00:00:00,2023-12-15,Facebook,78371,2882,5345.49,453.0,No,,FA
CMP-00280,Q3_BlackFriday_CMP-00280,2023-08-29 00:00:00,2023-09-21,E-mail,3049,39,54.83,7.0,1,,E-
CMP-00281,Q4_Summer_CMP-00281,2023-12-10 00:00:00,2023-12-05,Email,32616,1161,$1584.67,229.0,1,,EM
CMP-00282,Q1_Winter_CMP-00282,2023-07-30 00:00:00,2023-08-15,Facebook,21932,457,611.53,56.0,True,,FA
CMP-00283,Q3_Launch_CMP-00283,2023-07-25 00:00:00,2023-07-28,Instagram,30855,1040,$1099.02,,False,,IN
CMP-00284,Q2_BlackFriday_CMP-00284,21/08/2023,2023-09-20,Facebook,62434,2322,3897.39,372.0,True,,INVALID
CMP-00285,Q2_Summer_CMP-00285,2023-05-10 00:00:00,2023-05-13,N/A,73694,1417,1245.82,177.0,1,,XX
CMP-00286,Q2_BlackFriday_CMP-00286,2023-07-26 00:00:00,2023-07-31,Instagram,44016,1244,2373.98,,Yes,,IN
CMP-00287,Q3_Winter_CMP-00287,2023-01-01 00:00:00,2023-01-06,Instagram,8400,147,$270.62,10.0,1,,IN
CMP-00288,Q3_Summer_CMP-00288,31/07/2023,2023-08-04,Facebok,43642,527,530.28,100.0,Y,,INVALID
CMP-00289,Q1_BlackFriday_CMP-00289,2023-09-23 00:00:00,2023-10-10,Google Ads,16151,406,647.24,41.0,No,16169.0,INVALID
CMP-00290,Q1_BlackFriday_CMP-00290,2023-11-17,2023-11-23,TikTok,52407,1284,1746.03,150.0,No,,INVALID
CMP-00291,Q2_Launch_CMP-00291,2023-05-17 00:00:00,2023-06-09,E-mail,67690,3372,3393.83,,0,,E-
CMP-00292,Q3_Winter_CMP-00292,2023-08-13 00:00:00,2023-08-21,TikTok,5499,153,$303.37,15.0,1,,TI
CMP-00293,Q1_Launch_CMP-00293,2023-01-15 00:00:00,2023-01-18,Instagram,7295,170,91.44,14.0,1,,IN
CMP-00294,Q3_Winter_CMP-00294,2023-05-03 00:00:00,2023-05-28,TikTok,60040,1994,1752.66,288.0,No,,TI
CMP-00295,Q2_Summer_CMP-00295,2023-01-08,2023-08-13,Google Ads,13183,178,227.86,9.0,0,,GO
CMP-00296,Q3_Summer_CMP-00296,2023-02-28 00:00:00,2023-03-12,Facebook,30299,1468,1883.34,232.0,Y,,FA
CMP-00297,Q4_Launch_CMP-00297,2023-03-20 00:00:00,2023-03-31,Facebook,13874,491,679.25,62.0,False,,FA
CMP-00298,Q3_BlackFriday_CMP-00298,2023-09-18 00:00:00,2023-09-21,Google Ads,33711,1354,2203.65,190.0,1,,GO
CMP-00299,Q2_Winter_CMP-00299,2023-09-05 00:00:00,2023-09-19,N/A,6539,109,$156.44,15.0,No,,XX
CMP-00300,Q1_Launch_CMP-00300,2023-10-10 00:00:00,2023-10-21,Google Ads,54351,1433,2006.8,184.0,True,,GO
CMP-00301,Q4_Summer_CMP-00301,2023-11-03 00:00:00,2023-11-28,Email,62267,1675,971.96,230.0,1,,EM
CMP-00302,Q3_Launch_CMP-00302,2023-02-05 00:00:00,2023-02-08,Instagram,49354,2115,2252.04,322.0,True,,IN
CMP-00303,Q1_Summer_CMP-00303,2023-08-01 00:00:00,2023-08-17,Facebook,3557,35,29.68,5.0,Y,,FA
CMP-00304,Q4_Winter_CMP-00304,2023-05-17 00:00:00,2023-05-12,Google Ads,39360,867,778.61,137.0,1,,GO
CMP-00305,Q3_Launch_CMP-00305,2023-06-02 00:00:00,2023-06-20,Facebook,83018,4088,5443.2,737.0,No,,FA
CMP-00306,Q2_Summer_CMP-00306,2023-12-04 00:00:00,2023-12-06,Google Ads,3200,92,73.53,7.0,Y,3228.0,GO
CMP-00307,Q3_Summer_CMP-00307,2023-10-03 00:00:00,2023-10-20,Facebook,69497,1758,1654.14,193.0,Y,,FA
CMP-00308,Q1_Launch_CMP-00308,2023-10-06 00:00:00,2023-10-20,TikTok,47975,709,606.64,136.0,False,,TI
CMP-00309,Q3_Winter_CMP-00309,2023-04-07 00:00:00,2023-04-28,Google Ads,22357,1094,2103.49,119.0,1,,GO
CMP-00310,Q4_Summer_CMP-00310,2023-07-16 00:00:00,2023-08-11,Email,78505,847,1623.7,58.0,True,,EM
CMP-00311,Q1_BlackFriday_CMP-00311,2023-01-23 00:00:00,2023-02-05,Email,3869,152,$215.07,19.0,True,,EM
CMP-00312,Q1_Summer_CMP-00312,2023-07-15 00:00:00,2023-08-07,Instagram,62135,2531,4775.45,168.0,1,,IN
CMP-00313,Q4_Summer_CMP-00313,2023-11-30 00:00:00,2023-12-05,Google Ads,51108,1009,1693.83,81.0,0,,GO
CMP-00314,Q4_BlackFriday_CMP-00314,2023-01-19 00:00:00,2023-02-06,Facebook,95179,3508,4858.31,700.0,False,,FA
CMP-00315,Q3_BlackFriday_CMP-00315,2023-06-19 00:00:00,2023-07-16,Email,91272,1251,$637.58,164.0,False,,EM
CMP-00316,Q3_Launch_CMP-00316,14/08/2023,2023-08-17,Instagram,39467,800,1327.02,,False,,IN
CMP-00317,Q1_BlackFriday_CMP-00317,22/08/2023,2023-09-18,Instagram,24328,1010,1569.27,201.0,True,,IN
CMP-00318,Q4_Summer_CMP-00318,2023-03-15 00:00:00,2023-03-22,Google Ads,92412,4120,5862.27,803.0,Y,,GO
CMP-00319,Q4_BlackFriday_CMP-00319,21/03/2023,2023-04-05,TikTok,87831,3016,4948.16,350.0,No,,TI
CMP-00320,Q4_Launch_CMP-00320,2023-05-16 00:00:00,2023-05-22,Facebook,4987,150,190.41,13.0,0,,FA
CMP-00321,Q1_BlackFriday_CMP-00321,29/11/2023,2023-12-03,TikTok,59871,980,1525.0,172.0,False,,TI
CMP-00322,Q1_Summer_CMP-00322,2023-06-18 00:00:00,2023-07-13,Email,23399,293,557.51,46.0,True,,EM
CMP-00323,Q2_Summer_CMP-00323,2023-07-14 00:00:00,2023-08-13,N/A,47214,694,738.21,106.0,True,,XX
CMP-00324,Q1_Winter_CMP-00324,2023-09-07,2023-08-06,Email,87416,1669,2607.28,307.0,Y,,EM
CMP-00325,Q1_BlackFriday_CMP-00325,2023-02-05 00:00:00,2023-02-14,TikTok,71271,1686,2046.01,258.0,1,,TI
CMP-00326,Q4_Winter_CMP-00326,2023-05-28 00:00:00,2023-06-05,Facebook,45064,1137,1718.69,105.0,1,,FA
CMP-00327,Q2_Summer_CMP-00327,2023-08-11 00:00:00,2023-08-19,N/A,71091,1695,2787.16,261.0,No,,XX
CMP-00328,Q2_BlackFriday_CMP-00328,2023-12-27 00:00:00,2023-12-29,TikTok,41818,818,464.77,78.0,No,,TI
CMP-00329,Q1_Summer_CMP-00329,2023-12-22,2024-01-12,Google Ads,46525,1413,2076.97,231.0,False,,GO
CMP-00330,Q3_Summer_CMP-00330,2023-06-16 00:00:00,2023-07-08,Facebook,20830,895,751.9,127.0,No,,FA
CMP-00331,Q1_Summer_CMP-00331,2023-07-11 00:00:00,2023-07-29,Google Ads,18429,390,586.97,24.0,False,,GO
CMP-00332,Q3_Summer_CMP-00332,2023-07-30 00:00:00,2023-07-31,Instagram,7893,376,452.14,47.0,0,,IN
CMP-00333,Q3_BlackFriday_CMP-00333,2023-03-29 00:00:00,2023-03-31,Instagram,80909,3635,6035.3,368.0,No,,IN
CMP-00334,Q4_BlackFriday_CMP-00334,2023-07-15 00:00:00,2023-08-05,Facebook,48333,796,545.34,79.0,Y,,FA
CMP-00335,Q2_Winter_CMP-00335,2023-10-26 00:00:00,2023-11-22,Email,4436,183,263.43,25.0,False,,EM
CMP-00336,Q4_Summer_CMP-00336,2023-05-11 00:00:00,2023-06-03,TikTok,75290,2483,2278.66,244.0,Y,,TI
CMP-00337,Q2_BlackFriday_CMP-00337,2023-08-27 00:00:00,2023-09-04,TikTok,77213,2522,4487.83,419.0,True,,TI
CMP-00338,Q2_Launch_CMP-00338,22/03/2023,2023-04-07,Facebook,6895,176,333.09,10.0,False,,FA
CMP-00339,Q4_Summer_CMP-00339,2023-06-26 00:00:00,2023-06-28,Facebok,20738,623,$1242.63,92.0,True,,FA
CMP-00340,Q2_Launch_CMP-00340,2023-08-06 00:00:00,2023-08-08,Instagram,31746,821,1390.78,140.0,Yes,,IN
CMP-00341,Q4_BlackFriday_CMP-00341,2023-06-04 00:00:00,2023-06-12,Email,50377,1591,2594.29,240.0,Y,,EM
CMP-00342,Q3_Launch_CMP-00342,2023-09-05 00:00:00,2023-09-30,TikTok,49404,1734,1427.52,216.0,Yes,,TI
CMP-00343,Q2_Summer_CMP-00343,2023-07-03 00:00:00,2023-07-11,Google Ads,55045,2035,2043.16,391.0,False,,GO
CMP-00344,Q3_BlackFriday_CMP-00344,01/06/2023,2023-06-06,Email,98888,3095,3709.43,293.0,True,98941.0,EM
CMP-00345,Q1_BlackFriday_CMP-00345,2023-12-04,2023-05-10,TikTok,40790,1584,2629.55,83.0,False,,TI
CMP-00346,Q2_Winter_CMP-00346,2023-12-18 00:00:00,2023-12-23,Email,6600,103,$192.86,11.0,Yes,,EM
CMP-00347,Q1_Summer_CMP-00347,2023-11-07 00:00:00,2023-11-02,Google Ads,95660,1767,1384.81,,False,,GO
CMP-00348,Q4_Summer_CMP-00348,2023-05-27 00:00:00,2023-06-07,Google Ads,94179,4026,7583.18,777.0,0,,GO
CMP-00349,Q2_Summer_CMP-00349,2023-06-30 00:00:00,2023-07-11,Google Ads,41764,956,1475.53,77.0,1,,GO
CMP-00350,Q2_Launch_CMP-00350,2023-05-09 00:00:00,2023-05-22,Facebook,75543,824,1166.91,138.0,Yes,,FA
CMP-00351,Q4_Winter_CMP-00351,2023-12-04 00:00:00,2023-12-29,Google Ads,46714,754,603.02,125.0,False,,GO
CMP-00352,Q4_Summer_CMP-00352,2023-02-19 00:00:00,2023-03-12,Instagram,57835,1095,$638.7,90.0,True,,IN
CMP-00353,Q3_Winter_CMP-00353,2023-06-08,2023-08-28,N/A,74744,3609,4881.88,516.0,False,,XX
CMP-00354,Q3_BlackFriday_CMP-00354,2023-07-06,2023-06-20,Google Ads,57491,1892,$2795.0,108.0,True,,GO
CMP-00355,Q4_Winter_CMP-00355,2023-06-01 00:00:00,2023-06-02,Instagram,19589,926,755.78,113.0,1,,IN
CMP-00356,Q1_Winter_CMP-00356,2023-04-13 00:00:00,2023-04-30,Instagram,44484,1468,1959.32,76.0,False,,IN
CMP-00357,Q2_BlackFriday_CMP-00357,2023-07-07 00:00:00,2023-08-01,Facebok,83989,2450,4372.61,461.0,No,,FA
CMP-00358,Q4_Launch_CMP-00358,2023-03-26 00:00:00,2023-04-05,Google Ads,37212,839,1470.43,164.0,No,,GO
CMP-00359,Q2_Launch_CMP-00359,2023-09-04 00:00:00,2023-09-20,TikTok,44525,1525,2883.82,127.0,1,,TI
CMP-00360,Q2_Summer_CMP-00360,2023-06-23 00:00:00,2023-06-24,Instagram,48202,750,786.62,60.0,Yes,,IN
CMP-00361,Q3_Launch_CMP-00361,2023-02-08 00:00:00,2023-03-02,Facebook,33635,1544,$1508.6,,True,,INVALID
CMP-00362,Q2_BlackFriday_CMP-00362,2023-12-13 00:00:00,2024-01-05,Google Ads,64208,2772,4502.11,,No,,GO
CMP-00363,Q1_Winter_CMP-00363,2023-10-13 00:00:00,2023-11-05,TikTok,34828,790,905.87,,0,,TI
CMP-00364,Q4_Summer_CMP-00364,2023-01-08 00:00:00,2023-01-22,Instagram,19711,948,598.49,129.0,Yes,,IN
CMP-00365,Q1_Winter_CMP-00365,2023-07-08 00:00:00,2023-07-26,Facebook,4420,190,175.6,19.0,True,,FA
CMP-00366,Q1_Launch_CMP-00366,2023-10-27 00:00:00,2023-10-30,TikTok,97752,3582,4040.04,626.0,1,,TI
CMP-00367,Q2_BlackFriday_CMP-00367,2023-07-10 00:00:00,2023-07-12,Instagram,1301,19,17.84,2.0,No,,IN
CMP-00368,Q1_Launch_CMP-00368,2023-01-13 00:00:00,2023-01-20,Google Ads,46236,1346,1343.72,251.0,Y,,GO
CMP-00369,Q4_BlackFriday_CMP-00369,2023-06-17 00:00:00,2023-07-06,Email,67235,2033,1912.37,384.0,False,,EM
CMP-00370,Q3_Summer_CMP-00370,2023-02-02 00:00:00,2023-02-04,Google Ads,55240,1066,599.36,79.0,1,,GO
CMP-00371,Q1_BlackFriday_CMP-00371,2023-12-25 00:00:00,2024-01-01,Google Ads,66726,880,1280.97,44.0,True,,GO
CMP-00372,Q4_Winter_CMP-00372,13/03/2023,2023-03-21,Google Ads,11492,471,657.49,93.0,True,,GO
CMP-00373,Q2_Launch_CMP-00373,2023-01-20 00:00:00,2023-02-08,Email,7102,105,155.41,19.0,True,,INVALID
CMP-00374,Q4_BlackFriday_CMP-00374,2023-02-19 00:00:00,2023-03-07,Email,51336,1733,1366.41,101.0,True,,EM
CMP-00375,Q1_Launch_CMP-00375,2023-07-18 00:00:00,2023-07-19,N/A,86314,4096,3864.5,716.0,False,,XX
CMP-00376,Q3_BlackFriday_CMP-00376,2023-12-23 00:00:00,2024-01-04,Facebook,27641,1245,1779.63,147.0,Yes,,FA
CMP-00377,Q1_Summer_CMP-00377,2023-03-21 00:00:00,2023-04-13,Facebook,35584,751,1050.98,66.0,0,,FA
CMP-00378,Q4_Launch_CMP-00378,2023-09-08 00:00:00,2023-09-11,Email,33745,1486,1871.61,270.0,Y,,EM
CMP-00379,Q2_BlackFriday_CMP-00379,24/05/2023,2023-06-12,Facebook,24093,241,247.17,19.0,False,,FA
CMP-00380,Q2_Launch_CMP-00380,2023-07-09 00:00:00,2023-08-07,Instagram,67105,718,1342.23,137.0,True,,INVALID
CMP-00381,Q2_BlackFriday_CMP-00381,2023-05-01,2023-01-17,Facebook,52885,1803,1820.41,145.0,False,,FA
CMP-00382,Q4_Launch_CMP-00382,2023-12-18 00:00:00,2024-01-04,N/A,37631,925,1094.67,,1,,XX
CMP-00383,Q1_Summer_CMP-00383,2023-11-27 00:00:00,2023-12-26,Email,73991,1883,2856.83,157.0,0,,EM
CMP-00384,Q2_Summer_CMP-00384,2023-04-08 00:00:00,2023-05-05,N/A,5014,163,214.27,21.0,True,,XX
CMP-00385,Q2_Summer_CMP-00385,21/08/2023,2023-08-27,Facebook,12093,213,217.33,,Y,,FA
CMP-00386,Q1_Summer_CMP-00386,2023-04-19 00:00:00,2023-05-02,TikTok,19070,352,406.02,27.0,True,,TI
CMP-00387,Q3_Winter_CMP-00387,11/01/2023,2023-01-18,Facebook,36777,1080,1827.06,138.0,0,,FA
CMP-00388,Q1_Summer_CMP-00388,2023-06-20 00:00:00,2023-06-25,TikTok,57958,2328,$2135.23,280.0,Y,,TI
CMP-00389,Q3_Winter_CMP-00389,2023-10-17 00:00:00,2023-11-04,Google Ads,83074,2889,2060.96,175.0,0,,GO
CMP-00390,Q4_Launch_CMP-00390,2023-10-11 00:00:00,2023-10-12,Email,11729,256,248.25,44.0,Y,,INVALID
CMP-00391,Q4_Summer_CMP-00391,2023-04-30 00:00:00,2023-05-30,Google Ads,46017,1252,2221.43,125.0,Yes,,GO
CMP-00392,Q2_BlackFriday_CMP-00392,02/11/2023,2023-11-23,TikTok,67320,1132,$717.1,154.0,No,,TI
CMP-00393,Q4_Winter_CMP-00393,2023-03-16 00:00:00,2023-04-09,Gogle,28751,373,$741.35,47.0,Yes,,GO
CMP-00394,Q2_Winter_CMP-00394,2023-03-31 00:00:00,2023-04-20,Google Ads,79069,3266,$4283.37,414.0,False,,GO
CMP-00395,Q3_BlackFriday_CMP-00395,09/03/2023,2023-03-19,TikTok,55748,1149,2271.88,75.0,False,,TI
CMP-00396,Q3_Summer_CMP-00396,2023-05-02,2023-02-14,Facebook,6801,116,221.39,13.0,Y,,INVALID
CMP-00397,Q1_Winter_CMP-00397,16/05/2023,2023-06-03,TikTok,20190,760,896.21,89.0,True,,TI
CMP-00398,Q4_BlackFriday_CMP-00398,2023-08-04 00:00:00,2023-08-16,TikTok,50689,1760,1404.02,,No,,TI
CMP-00399,Q2_Winter_CMP-00399,2023-09-01 00:00:00,2023-09-18,Google Ads,51993,1836,1372.09,323.0,1,,GO
CMP-00400,Q3_Summer_CMP-00400,2023-10-31 00:00:00,2023-11-13,TikTok,30592,586,$503.95,77.0,1,,TI
CMP-00401,Q2_Winter_CMP-00401,11/11/2023,2023-11-17,TikTok,11647,224,350.6,14.0,True,,TI
CMP-00402,Q3_Launch_CMP-00402,2023-12-04 00:00:00,2023-12-31,Email,9716,182,165.52,,True,,EM
CMP-00403,Q2_Summer_CMP-00403,16/01/2023,2023-01-23,Instagram,89891,1523,1541.49,113.0,Yes,,IN
CMP-00404,Q4_Launch_CMP-00404,2023-09-03 00:00:00,2023-09-28,N/A,88545,3207,$3762.35,,1,,INVALID
CMP-00405,Q3_Summer_CMP-00405,2023-02-25 00:00:00,2023-03-17,Email,90912,3992,7464.44,418.0,Y,,EM
CMP-00406,Q2_BlackFriday_CMP-00406,2023-02-07 00:00:00,2023-02-16,Facebook,71316,2779,$2178.99,234.0,0,,FA
CMP-00407,Q1_Winter_CMP-00407,17/03/2023,2023-03-28,Email,3368,140,71.06,11.0,False,,EM
CMP-00408,Q1_BlackFriday_CMP-00408,2023-05-21 00:00:00,2023-05-28,Facebok,78575,2058,-1214.52,119.0,0,,FA
CMP-00409,Q4_Summer_CMP-00409,2023-12-31 00:00:00,2024-01-11,Google Ads,7655,276,512.57,14.0,Yes,,GO
CMP-00410,Q4_Winter_CMP-00410,2023-09-29 00:00:00,2023-10-28,Email,71031,1716,2524.71,112.0,1,,EM
CMP-00411,Q4_Summer_CMP-00411,09/08/2023,2023-08-18,Email,77429,2401,$2183.86,182.0,No,,INVALID
CMP-00412,Q1_Summer_CMP-00412,2023-12-26 00:00:00,2024-01-08,Instagram,92083,2694,2063.03,308.0,True,,IN
CMP-00413,Q3_Winter_CMP-00413,2023-10-10 00:00:00,2023-10-14,TikTok,88922,1518,1429.05,,No,,TI
